user_id,product,category,rating,price
User_001,Machine Learning,Books,3.530876741443704,145.7873793026792
User_001,Tennis Racket,Sports,4.7486639612006325,39.72747549495866
User_001,Statistics,Books,3.772737450810651,35.67663137948074
User_001,Sportswear,Sports,3.956363364439307,83.4659004285133
User_001,Data Science,Books,4.147917527963173,50.772079627725866
User_002,Dumbbells,Sports,3.5696756190799968,95.05627926620137
User_002,Tennis Racket,Sports,3.7557861855309373,19.107223017939134
User_002,Running Shoes,Sports,4.92332830588,145.18848463043832
User_003,Desk Lamp,Home,3.683057352267168,79.32476741557782
User_003,Blender,Home,3.5515827816728276,137.3048562910295
User_003,Dumbbells,Sports,3.8881699724000254,102.75311980955748
User_004,USB-C Charger,Electronics,4.662699235041671,141.5298518189865
User_004,Blender,Home,4.842241025641473,93.70599703355192
User_004,Vacuum Cleaner,Home,4.8828113525346755,22.388950287268727
User_005,Desk Lamp,Home,3.913998773033815,51.478290798571535
User_005,Dumbbells,Sports,3.7479004085945036,12.18909694376715
User_005,Sportswear,Sports,4.1351022210595545,65.28341254457976
User_005,Vacuum Cleaner,Home,3.9402322620770573,11.971175180111825
User_005,Blender,Home,3.7982636061332076,109.58787338481099
User_006,Python Programming,Books,3.996347037278974,18.898169040043307
User_006,Artificial Intelligence,Books,3.9664734825734933,55.525665083744585
User_006,Soccer Ball,Sports,4.594409267507096,99.25804598972984
User_006,Dumbbells,Sports,4.830819113864489,76.11008952267291
User_007,Tennis Racket,Sports,3.5471437785301014,99.09745757692926
User_007,Smartwatch,Electronics,3.97153397161449,81.19989676305839
User_007,Sportswear,Sports,4.861349710889139,44.900912080842495
User_007,Soccer Ball,Sports,4.115574384553445,115.77715939602682
User_007,Power Bank,Electronics,3.8431972482374337,20.77718737603102
User_008,Wireless Mouse,Electronics,4.705508115348672,36.11980824404502
User_008,Dumbbells,Sports,4.838838497734967,85.5079138681911
User_008,Soccer Ball,Sports,4.711160232746094,135.45278198928906
User_008,Tablet,Electronics,3.977005212457796,25.407269433874745
User_009,Wireless Mouse,Electronics,3.510428195796786,81.5046223608592
User_009,Tennis Racket,Sports,4.126116504723169,41.09509346590224
User_010,Wireless Headphones,Electronics,3.870314094257902,107.48259819757037
User_010,Power Bank,Electronics,4.568405884886663,30.732170193475984
User_011,Statistics,Books,4.017606872040025,98.80918825819093
User_011,Artificial Intelligence,Books,4.521058177332151,84.33084166439909
User_012,Phone Case,Electronics,3.8632399074161388,122.43956589318542
User_012,Knife Set,Home,4.205450951669057,147.67923972527802
User_012,Power Bank,Electronics,4.09823666366683,124.30046225071375
User_013,Statistics,Books,3.988938357802827,40.83374665917676
User_013,Dumbbells,Sports,4.566724298657027,123.33014645956015
User_014,Python Programming,Books,3.8136074311065706,85.80271633585922
User_014,Power Bank,Electronics,4.5436765990176236,41.99700305162195
User_014,Wireless Headphones,Electronics,3.7624323906439043,147.50356806612098
User_014,Machine Learning,Books,4.274953836906521,46.51608447625726
User_015,Wireless Mouse,Electronics,3.783060662512069,49.04198936290546
User_015,Knife Set,Home,4.550536744959157,128.53255991336283
User_016,Wireless Headphones,Electronics,4.058424149842614,141.618681944089
User_016,Power Bank,Electronics,4.9604957551329765,49.748936463245194
User_016,Knife Set,Home,3.9580457905165902,77.98592550207172
User_016,Blender,Home,4.172636214479371,149.2240447655149
User_017,Artificial Intelligence,Books,4.454498927278843,45.06465460478178
User_017,Coffee Maker,Home,4.384806271340816,147.04500015850127
User_017,Knife Set,Home,4.2301132294391826,136.85383028059755
User_017,Data Science,Books,4.1515915482656425,59.010977077254594
User_017,Blender,Home,4.4676550430458475,103.64936835283395
User_018,Blender,Home,3.5654056576316506,149.23707151162773
User_018,Coffee Maker,Home,4.204916770986414,49.1384478515462
User_019,Running Shoes,Sports,3.7542391200291387,87.95217674416902
User_019,Python Programming,Books,4.904232161241172,107.44417153449622
User_019,Tennis Racket,Sports,4.355091755134048,23.604709127907597
User_019,Statistics,Books,4.422510840048755,148.60753901459685
User_019,Sportswear,Sports,3.710126022854786,82.56615133092315
User_019,Data Science,Books,4.816059607891933,113.70760648558863
User_020,Statistics,Books,4.715170092018771,131.39012460121452
User_020,Machine Learning,Books,4.869860828834707,81.58793584053129
User_021,Artificial Intelligence,Books,4.82992572342599,13.866348062318659
User_021,Toaster,Home,4.368297343261338,71.38637722253218
User_022,Python Programming,Books,3.907314373729613,145.13525625470777
User_022,Machine Learning,Books,4.185897742420593,127.88323050167739
User_022,Statistics,Books,3.7915700509923096,67.589546707935
User_022,Sportswear,Sports,4.5492683161507905,29.36943293849219
User_022,Data Science,Books,3.699118133364455,145.73516139598226
User_023,Smartwatch,Electronics,3.8762907910199917,35.806714406391805
User_023,Dumbbells,Sports,3.6213094499257963,69.96402649161509
User_024,Python Programming,Books,4.932297920994792,113.30556833740759
User_024,Desk Lamp,Home,4.331531078767101,95.64090447280931
User_024,Statistics,Books,4.129400093641685,44.68233853016204
User_024,Coffee Maker,Home,4.033959017976892,116.09845546501168
User_025,Running Shoes,Sports,4.969265792932263,34.5462377845074
User_025,Toaster,Home,3.5257416527476253,116.87101922054754
User_026,Statistics,Books,4.254704387870132,129.9085777663651
User_026,Data Science,Books,4.488040447428418,32.81081979140016
User_026,Soccer Ball,Sports,3.605853121100645,99.93869894888418
User_026,Machine Learning,Books,3.539766965812433,92.00858137828486
User_027,Wireless Headphones,Electronics,4.079153956701162,144.566678935348
User_027,Blender,Home,4.858025962934096,37.4107588705015
User_027,Knife Set,Home,3.604041951312748,24.108920192839733
User_027,Vacuum Cleaner,Home,3.5273327384773245,23.222014505829975
User_028,Statistics,Books,4.24405618144011,107.00465021687151
User_028,Running Shoes,Sports,4.022504906679796,141.130741259799
User_028,Machine Learning,Books,3.5587794900134693,68.51244444018103
User_029,Running Shoes,Sports,3.8578952896855103,105.17826918603441
User_029,Dumbbells,Sports,4.609863140671061,43.35306133655712
User_029,Knife Set,Home,4.0665933292644425,84.80584629427888
User_029,Toaster,Home,4.244841786024617,64.54653207068849
User_029,Sportswear,Sports,3.9464527617639664,23.997884202660874
User_030,Statistics,Books,3.6375562208877215,94.34172962615665
User_030,Artificial Intelligence,Books,4.330554578518701,39.78190530339205
User_030,Blender,Home,4.919291814322536,119.38144706596836
User_030,Machine Learning,Books,3.670196903026172,140.33007479622097
User_031,Wireless Mouse,Electronics,3.6756005246414087,30.01883548739702
User_031,Sportswear,Sports,4.642265947576208,96.55052886427654
User_031,Tennis Racket,Sports,3.6516840141841853,21.77495285609964
User_032,Phone Case,Electronics,4.719199350886254,142.61480083374022
User_032,USB-C Charger,Electronics,4.979001595734307,115.47294593625183
User_032,Toaster,Home,4.064389378296374,21.690100337813625
User_032,Vacuum Cleaner,Home,4.665720373891155,88.1765949630127
User_033,Tablet,Electronics,3.584454913522756,26.63450827753007
User_033,Desk Lamp,Home,3.6762893701656574,100.8894422962489
User_033,Toaster,Home,4.619067318898135,91.67162711360234
User_033,Vacuum Cleaner,Home,4.943258822711813,62.481881133318566
User_034,Artificial Intelligence,Books,4.966851003131406,87.84070540996184
User_034,Toaster,Home,3.9840295824163756,16.076109661744187
User_035,Python Programming,Books,4.8728815125036595,144.21833703709848
User_035,Running Shoes,Sports,3.5867958466365613,65.23305180513819
User_035,Tennis Racket,Sports,3.6601340989038267,56.99240907157485
User_036,Blender,Home,4.96159221149925,148.0695042271444
User_036,Vacuum Cleaner,Home,4.547242571029617,85.05349128817686
User_037,Statistics,Books,3.6143005693987447,141.6744557989537
User_037,Toaster,Home,4.124958586607718,91.36276696531569
User_038,Wireless Mouse,Electronics,3.7472513917055013,67.57571632195166
User_038,Desk Lamp,Home,4.666403425602838,77.25181146128965
User_039,Data Science,Books,4.763178384703563,127.3660186595593
User_039,Running Shoes,Sports,4.203039739692455,68.07473032727313
User_040,Python Programming,Books,4.994955255610858,87.76043878436784
User_040,Sportswear,Sports,4.653481122770765,142.26720218353992
User_041,Statistics,Books,4.40926195167632,42.00999277048478
User_041,Running Shoes,Sports,4.507551026608785,96.53795366410542
User_042,Artificial Intelligence,Books,4.34140695730308,132.7315043721683
User_042,Python Programming,Books,4.1052242993185954,28.762131983089702
User_042,Machine Learning,Books,3.5431740144700083,115.71921579430666
User_042,USB-C Charger,Electronics,4.430464327030197,108.5711675338913
User_042,Data Science,Books,3.819446242263366,29.092006582147768
User_043,Desk Lamp,Home,4.176365671124157,137.46597897645822
User_043,Tablet,Electronics,3.9469391773129257,83.30431864210156
User_043,Knife Set,Home,4.546462807240195,121.50604859434281
User_043,Smartwatch,Electronics,4.189020211919258,127.89279810261935
User_043,Blender,Home,4.653376611973096,19.27303689926122
User_044,Coffee Maker,Home,3.772820126598717,58.39341966534085
User_044,Phone Case,Electronics,4.845182614859018,76.35462963680213
User_044,Wireless Mouse,Electronics,4.501336607781541,34.12478196822818
User_044,Knife Set,Home,3.788433528213006,15.72160627730704
User_044,Power Bank,Electronics,3.753402594608247,49.00264746447421
User_045,Coffee Maker,Home,3.638435879343119,77.36035516788105
User_045,Toaster,Home,4.531677075644124,81.63198189661657
User_045,Soccer Ball,Sports,3.7354665240742904,62.82003513389016
User_045,Sportswear,Sports,3.50389253657547,131.56215498498216
User_045,Vacuum Cleaner,Home,3.6267755115210227,93.61893151576028
User_045,Blender,Home,4.979385493800223,85.12269043822656
User_046,Desk Lamp,Home,4.267516163173499,84.49588793714419
User_046,Tablet,Electronics,3.6607580170096643,72.63773135528365
